Type                                  Module                      Label             Process           
BXVector<l1t::Muon>                   "gtStage2Digis"             "Muon3"           "SIMembedding"    
BXVector<l1t::Muon>                   "gtStage2Digis"             "Muon4"           "SIMembedding"    
BXVector<l1t::Muon>                   "gtStage2Digis"             "Muon5"           "SIMembedding"    
BXVector<l1t::Muon>                   "gtStage2Digis"             "Muon6"           "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "MuonCopy1"       "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "MuonCopy2"       "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "MuonCopy3"       "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "MuonCopy4"       "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "MuonCopy5"       "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "imdMuonsBMTF"    "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "imdMuonsEMTFNeg"   "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "imdMuonsEMTFPos"   "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "imdMuonsOMTFNeg"   "SIMembedding"    
BXVector<l1t::Muon>                   "gmtStage2Digis"            "imdMuonsOMTFPos"   "SIMembedding"    
BXVector<l1t::RegionalMuonCand>       "gmtStage2Digis"            "BMTF"            "SIMembedding"    
BXVector<l1t::RegionalMuonCand>       "gmtStage2Digis"            "EMTF"            "SIMembedding"    
BXVector<l1t::RegionalMuonCand>       "gmtStage2Digis"            "OMTF"            "SIMembedding"    
BXVector<l1t::Tau>                    "caloStage2Digis"           "MP"              "SIMembedding"    
BXVector<l1t::Tau>                    "caloStage2Digis"           "Tau"             "SIMembedding"    
BXVector<l1t::Tau>                    "gtStage2Digis"             "Tau"             "SIMembedding"    
BXVector<l1t::Tau>                    "gtStage2Digis"             "Tau2"            "SIMembedding"    
BXVector<l1t::Tau>                    "gtStage2Digis"             "Tau3"            "SIMembedding"    
BXVector<l1t::Tau>                    "gtStage2Digis"             "Tau4"            "SIMembedding"    
BXVector<l1t::Tau>                    "gtStage2Digis"             "Tau5"            "SIMembedding"    
BXVector<l1t::Tau>                    "gtStage2Digis"             "Tau6"            "SIMembedding"    
CTPPSRecord                           "onlineMetaDataDigis"       ""                "SIMembedding"    
ClusterSummary                        "clusterSummaryProducer"    ""                "SIMembedding"    
DCSRecord                             "onlineMetaDataDigis"       ""                "SIMembedding"    
EBDigiCollection                      "ecalDigis"                 "ebDigis"         "SIMembedding"    
EBDigiCollection                      "selectDigi"                "selectedEcalEBDigiCollection"   "SIMembedding"    
EEDigiCollection                      "ecalDigis"                 "eeDigis"         "SIMembedding"    
EEDigiCollection                      "selectDigi"                "selectedEcalEEDigiCollection"   "SIMembedding"    
EcalTrigPrimCompactColl               "ecalCompactTrigPrim"       ""                "SIMembedding"    
FEDRawDataCollection                  "rawDataCollector"          ""                "SIMembedding"    
GenEventInfoProduct                   "generator"                 ""                "SIMembedding"    
GlobalObjectMapRecord                 "hltGtStage2ObjectMap"      ""                "SIMembedding"    
HcalDataFrameContainer<QIE10DataFrame>    "hcalDigis"                 "ZDC"             "SIMembedding"    
HcalNoiseSummary                      "hcalnoise"                 ""                "SIMembedding"    
HcalUnpackerReport                    "castorDigis"               ""                "SIMembedding"    
HcalUnpackerReport                    "hcalDigis"                 ""                "SIMembedding"    
L1GlobalTriggerReadoutRecord          "gtDigis"                   ""                "SIMembedding"    
L1MuGMTReadoutCollection              "gtDigis"                   ""                "SIMembedding"    
OnlineLuminosityRecord                "onlineMetaDataDigis"       ""                "SIMembedding"    
ROOT::Math::PositionVector3D<ROOT::Math::Cartesian3D<float>,ROOT::Math::DefaultCoordinateSystemTag>    "genParticles"              "xyz0"            "SIMembedding"    
TCDSRecord                            "tcdsDigis"                 "tcdsRecord"      "SIMembedding"    
TotemTriggerCounters                  "totemTriggerRawToDigi"     ""                "SIMembedding"    
double                                "fixedGridRhoAll"           ""                "SIMembedding"    
double                                "fixedGridRhoFastjetAll"    ""                "SIMembedding"    
double                                "fixedGridRhoFastjetAllCalo"   ""                "SIMembedding"    
double                                "fixedGridRhoFastjetAllTmp"   ""                "SIMembedding"    
double                                "fixedGridRhoFastjetCentral"   ""                "SIMembedding"    
double                                "fixedGridRhoFastjetCentralCalo"   ""                "SIMembedding"    
double                                "fixedGridRhoFastjetCentralChargedPileUp"   ""                "SIMembedding"    
double                                "fixedGridRhoFastjetCentralNeutral"   ""                "SIMembedding"    
double                                "ak4CaloJets"               "rho"             "SIMembedding"    
double                                "ak4PFJets"                 "rho"             "SIMembedding"    
double                                "ak4PFJetsCHS"              "rho"             "SIMembedding"    
double                                "ak4TrackJets"              "rho"             "SIMembedding"    
double                                "ak5CastorJets"             "rho"             "SIMembedding"    
double                                "ak7CastorJets"             "rho"             "SIMembedding"    
double                                "ak8PFJetsCHS"              "rho"             "SIMembedding"    
double                                "ak8PFJetsCHSSoftDrop"      "rho"             "SIMembedding"    
double                                "cmsTopTagPFJetsCHS"        "rho"             "SIMembedding"    
double                                "ak4CaloJets"               "sigma"           "SIMembedding"    
double                                "ak4PFJets"                 "sigma"           "SIMembedding"    
double                                "ak4PFJetsCHS"              "sigma"           "SIMembedding"    
double                                "ak4TrackJets"              "sigma"           "SIMembedding"    
double                                "ak5CastorJets"             "sigma"           "SIMembedding"    
double                                "ak7CastorJets"             "sigma"           "SIMembedding"    
double                                "ak8PFJetsCHS"              "sigma"           "SIMembedding"    
double                                "ak8PFJetsCHSSoftDrop"      "sigma"           "SIMembedding"    
double                                "cmsTopTagPFJetsCHS"        "sigma"           "SIMembedding"    
edm::Association<vector<reco::DeDxHitInfo> >    "dedxHitInfo"               ""                "SIMembedding"    
edm::Association<vector<reco::Track> >    "lowPtGsfToTrackLinks"      ""                "SIMembedding"    
edm::Association<vector<reco::Vertex> >    "offlinePrimaryVerticesWithBS"   ""                "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<Trajectory>,vector<reco::GsfTrack>,unsigned short> >    "electronGsfTracks"         ""                "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<reco::SuperCluster>,vector<reco::HFEMClusterShape>,unsigned int> >    "hfEMClusters"              ""                "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<reco::Track>,vector<reco::Track>,unsigned int> >    "standAloneMuons"           ""                "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<reco::Track>,vector<reco::Track>,unsigned int> >    "tevMuons"                  "default"         "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<reco::Track>,vector<reco::Track>,unsigned int> >    "tevMuons"                  "dyt"             "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<reco::Track>,vector<reco::Track>,unsigned int> >    "tevMuons"                  "firstHit"        "SIMembedding"    
edm::AssociationMap<edm::OneToOne<vector<reco::Track>,vector<reco::Track>,unsigned int> >    "tevMuons"                  "picky"           "SIMembedding"    
edm::AssociationVector<edm::RefProd<vector<reco::PFTau> >,vector<edm::Ref<vector<reco::PFTauTransverseImpactParameter>,reco::PFTauTransverseImpactParameter,edm::refhelper::FindUsingAdvance<vector<reco::PFTauTransverseImpactParameter>,reco::PFTauTransverseImpactParameter> > >,edm::Ref<vector<reco::PFTau>,reco::PFTau,edm::refhelper::FindUsingAdvance<vector<reco::PFTau>,reco::PFTau> >,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "hpsPFTauTransverseImpactParameters"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<edm::RefVector<vector<reco::Track>,reco::Track,edm::refhelper::FindUsingAdvance<vector<reco::Track>,reco::Track> > >,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "ak4JetTracksAssociatorAtCaloFace"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<edm::RefVector<vector<reco::Track>,reco::Track,edm::refhelper::FindUsingAdvance<vector<reco::Track>,reco::Track> > >,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "ak4JetTracksAssociatorAtVertex"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<edm::RefVector<vector<reco::Track>,reco::Track,edm::refhelper::FindUsingAdvance<vector<reco::Track>,reco::Track> > >,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "ak4JetTracksAssociatorAtVertexPF"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<edm::RefVector<vector<reco::Track>,reco::Track,edm::refhelper::FindUsingAdvance<vector<reco::Track>,reco::Track> > >,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "ak4JetTracksAssociatorExplicit"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfChargeBJetTags"          ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfCombinedCvsBJetTags"     ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfCombinedCvsLJetTags"     ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfCombinedInclusiveSecondaryVertexV2BJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfCombinedMVAV2BJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfCombinedSecondaryVertexV2BJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfGhostTrackBJetTags"      ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfJetBProbabilityBJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfJetProbabilityBJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfSimpleInclusiveSecondaryVertexHighEffBJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfSimpleSecondaryVertexHighEffBJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfTrackCountingHighEffBJetTags"   ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "softPFElectronBJetTags"    ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "softPFMuonBJetTags"        ""                "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCMVAJetTags"         "probb"           "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCSVJetTags"          "probb"           "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCMVAJetTags"         "probbb"          "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCSVJetTags"          "probbb"          "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCMVAJetTags"         "probc"           "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCSVJetTags"          "probc"           "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCMVAJetTags"         "probcc"          "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCMVAJetTags"         "probudsg"        "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<float>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "pfDeepCSVJetTags"          "probudsg"        "SIMembedding"    
edm::AssociationVector<edm::RefToBaseProd<reco::Jet>,vector<reco::JetExtendedAssociation::JetExtendedData>,edm::RefToBase<reco::Jet>,unsigned int,edm::helper::AssociationIdenticalKeyReference>    "ak4JetExtender"            ""                "SIMembedding"    
edm::DetSetVector<CTPPSDiamondDigi>    "ctppsDiamondRawToDigi"     "TimingDiamond"   "SIMembedding"    
edm::DetSetVector<CTPPSDiamondLocalTrack>    "ctppsDiamondLocalTracks"   ""                "SIMembedding"    
edm::DetSetVector<CTPPSDiamondRecHit>    "ctppsDiamondRecHits"       ""                "SIMembedding"    
edm::DetSetVector<CTPPSPixelCluster>    "ctppsPixelClusters"        ""                "SIMembedding"    
edm::DetSetVector<CTPPSPixelDataError>    "ctppsPixelDigis"           ""                "SIMembedding"    
edm::DetSetVector<CTPPSPixelDigi>     "ctppsPixelDigis"           ""                "SIMembedding"    
edm::DetSetVector<CTPPSPixelLocalTrack>    "ctppsPixelLocalTracks"     ""                "SIMembedding"    
edm::DetSetVector<CTPPSPixelRecHit>    "ctppsPixelRecHits"         ""                "SIMembedding"    
edm::DetSetVector<TotemRPCluster>     "totemRPClusterProducer"    ""                "SIMembedding"    
edm::DetSetVector<TotemRPDigi>        "totemRPRawToDigi"          "TrackingStrip"   "SIMembedding"    
edm::DetSetVector<TotemRPLocalTrack>    "totemRPLocalTrackFitter"   ""                "SIMembedding"    
edm::DetSetVector<TotemRPRecHit>      "totemRPRecHitProducer"     ""                "SIMembedding"    
edm::DetSetVector<TotemRPUVPattern>    "totemRPUVPatternFinder"    ""                "SIMembedding"    
edm::DetSetVector<TotemTimingDigi>    "totemTimingRawToDigi"      "TotemTiming"     "SIMembedding"    
edm::DetSetVector<TotemTimingLocalTrack>    "totemTimingLocalTracks"    ""                "SIMembedding"    
edm::DetSetVector<TotemTimingRecHit>    "totemTimingRecHits"        ""                "SIMembedding"    
edm::DetSetVector<TotemVFATStatus>    "ctppsDiamondRawToDigi"     "TimingDiamond"   "SIMembedding"    
edm::DetSetVector<TotemVFATStatus>    "totemRPRawToDigi"          "TrackingStrip"   "SIMembedding"    
edm::EDCollection<DetId>              "siPixelDigis"              ""                "SIMembedding"    
edm::EDCollection<DetId>              "siStripDigis"              ""                "SIMembedding"    
edm::EDCollection<DetId>              "siPixelDigis"              "UserErrorModules"   "SIMembedding"    
edm::EDCollection<EBDetId>            "ecalDigis"                 "EcalIntegrityChIdErrors"   "SIMembedding"    
edm::EDCollection<EBDetId>            "ecalDigis"                 "EcalIntegrityGainErrors"   "SIMembedding"    
edm::EDCollection<EBDetId>            "ecalDigis"                 "EcalIntegrityGainSwitchErrors"   "SIMembedding"    
edm::EDCollection<EEDetId>            "ecalDigis"                 "EcalIntegrityChIdErrors"   "SIMembedding"    
edm::EDCollection<EEDetId>            "ecalDigis"                 "EcalIntegrityGainErrors"   "SIMembedding"    
edm::EDCollection<EEDetId>            "ecalDigis"                 "EcalIntegrityGainSwitchErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityBlockSizeErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityMemBlockSizeErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityMemChIdErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityMemGainErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityMemTtIdErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityTTIdErrors"   "SIMembedding"    
edm::EDCollection<EcalElectronicsId>    "ecalDigis"                 "EcalIntegrityZSXtalIdErrors"   "SIMembedding"    
edm::HepMCProduct                     "generator"                 "unsmeared"       "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "ckfInOutTracksFromConversions"   ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "ckfOutInTracksFromConversions"   ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "conversionStepTracks"      ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "cosmicDCTracks"            ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "cosmicMuons"               ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "cosmicMuons1Leg"           ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "displacedGlobalMuons"      ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "displacedStandAloneMuons"   ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "electronGsfTracks"         ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "generalTracks"             ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "globalMuons"               ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "refittedStandAloneMuons"   ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "standAloneMuons"           ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "uncleanedOnlyCkfInOutTracksFromConversions"   ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "uncleanedOnlyCkfOutInTracksFromConversions"   ""                "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "tevMuons"                  "default"         "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "tevMuons"                  "dyt"             "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "tevMuons"                  "firstHit"        "SIMembedding"    
edm::OwnVector<TrackingRecHit,edm::ClonePolicy<TrackingRecHit> >    "tevMuons"                  "picky"           "SIMembedding"    
edm::RangeMap<CSCDetId,edm::OwnVector<CSCRecHit2D,edm::ClonePolicy<CSCRecHit2D> >,edm::ClonePolicy<CSCRecHit2D> >    "csc2DRecHits"              ""                "SIMembedding"    
edm::RangeMap<CSCDetId,edm::OwnVector<CSCSegment,edm::ClonePolicy<CSCSegment> >,edm::ClonePolicy<CSCSegment> >    "cscSegments"               ""                "SIMembedding"    
edm::RangeMap<DTChamberId,edm::OwnVector<DTRecSegment4D,edm::ClonePolicy<DTRecSegment4D> >,edm::ClonePolicy<DTRecSegment4D> >    "dt4DCosmicSegments"        ""                "SIMembedding"    
edm::RangeMap<DTChamberId,edm::OwnVector<DTRecSegment4D,edm::ClonePolicy<DTRecSegment4D> >,edm::ClonePolicy<DTRecSegment4D> >    "dt4DSegments"              ""                "SIMembedding"    
edm::RangeMap<DTLayerId,edm::OwnVector<DTRecHit1DPair,edm::ClonePolicy<DTRecHit1DPair> >,edm::ClonePolicy<DTRecHit1DPair> >    "dt1DCosmicRecHits"         ""                "SIMembedding"    
edm::RangeMap<DTLayerId,edm::OwnVector<DTRecHit1DPair,edm::ClonePolicy<DTRecHit1DPair> >,edm::ClonePolicy<DTRecHit1DPair> >    "dt1DRecHits"               ""                "SIMembedding"    
edm::RangeMap<GEMDetId,edm::OwnVector<GEMRecHit,edm::ClonePolicy<GEMRecHit> >,edm::ClonePolicy<GEMRecHit> >    "gemRecHits"                ""                "SIMembedding"    
edm::RangeMap<GEMDetId,edm::OwnVector<GEMSegment,edm::ClonePolicy<GEMSegment> >,edm::ClonePolicy<GEMSegment> >    "gemSegments"               ""                "SIMembedding"    
edm::RangeMap<RPCDetId,edm::OwnVector<RPCRecHit,edm::ClonePolicy<RPCRecHit> >,edm::ClonePolicy<RPCRecHit> >    "rpcRecHits"                ""                "SIMembedding"    
edm::SortedCollection<CaloTower,edm::StrictWeakOrdering<CaloTower> >    "towerMaker"                ""                "SIMembedding"    
edm::SortedCollection<CastorRecHit,edm::StrictWeakOrdering<CastorRecHit> >    "castorreco"                ""                "SIMembedding"    
edm::SortedCollection<EBSrFlag,edm::StrictWeakOrdering<EBSrFlag> >    "ecalDigis"                 ""                "SIMembedding"    
edm::SortedCollection<EESrFlag,edm::StrictWeakOrdering<EESrFlag> >    "ecalDigis"                 ""                "SIMembedding"    
edm::SortedCollection<EcalDCCHeaderBlock,edm::StrictWeakOrdering<EcalDCCHeaderBlock> >    "ecalDigis"                 ""                "SIMembedding"    
edm::SortedCollection<EcalPnDiodeDigi,edm::StrictWeakOrdering<EcalPnDiodeDigi> >    "ecalDigis"                 ""                "SIMembedding"    
edm::SortedCollection<EcalPseudoStripInputDigi,edm::StrictWeakOrdering<EcalPseudoStripInputDigi> >    "ecalDigis"                 "EcalPseudoStripInputs"   "SIMembedding"    
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "reducedEcalRecHitsEB"      ""                "SIMembedding"    
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "reducedEcalRecHitsEE"      ""                "SIMembedding"    
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "reducedEcalRecHitsES"      ""                "SIMembedding"    
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "ecalRecHit"                "EcalRecHitsEB"   "SIMembedding"    
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "ecalRecHit"                "EcalRecHitsEE"   "SIMembedding"    
edm::SortedCollection<EcalRecHit,edm::StrictWeakOrdering<EcalRecHit> >    "ecalPreshowerRecHit"       "EcalRecHitsES"   "SIMembedding"    
edm::SortedCollection<EcalTriggerPrimitiveDigi,edm::StrictWeakOrdering<EcalTriggerPrimitiveDigi> >    "ecalTPSkim"                ""                "SIMembedding"    
edm::SortedCollection<EcalTriggerPrimitiveDigi,edm::StrictWeakOrdering<EcalTriggerPrimitiveDigi> >    "ecalDigis"                 "EcalTriggerPrimitives"   "SIMembedding"    
edm::SortedCollection<HBHERecHit,edm::StrictWeakOrdering<HBHERecHit> >    "hbheprereco"               ""                "SIMembedding"    
edm::SortedCollection<HBHERecHit,edm::StrictWeakOrdering<HBHERecHit> >    "hbhereco"                  ""                "SIMembedding"    
edm::SortedCollection<HBHERecHit,edm::StrictWeakOrdering<HBHERecHit> >    "reducedHcalRecHits"        "hbhereco"        "SIMembedding"    
edm::SortedCollection<HFPreRecHit,edm::StrictWeakOrdering<HFPreRecHit> >    "hfprereco"                 ""                "SIMembedding"    
edm::SortedCollection<HFRecHit,edm::StrictWeakOrdering<HFRecHit> >    "hfreco"                    ""                "SIMembedding"    
edm::SortedCollection<HFRecHit,edm::StrictWeakOrdering<HFRecHit> >    "reducedHcalRecHits"        "hfreco"          "SIMembedding"    
edm::SortedCollection<HORecHit,edm::StrictWeakOrdering<HORecHit> >    "horeco"                    ""                "SIMembedding"    
edm::SortedCollection<HORecHit,edm::StrictWeakOrdering<HORecHit> >    "reducedHcalRecHits"        "horeco"          "SIMembedding"    
edm::SortedCollection<ZDCDataFrame,edm::StrictWeakOrdering<ZDCDataFrame> >    "castorDigis"               ""                "SIMembedding"    
edm::SortedCollection<ZDCDataFrame,edm::StrictWeakOrdering<ZDCDataFrame> >    "hcalDigis"                 ""                "SIMembedding"    
edm::SortedCollection<ZDCRecHit,edm::StrictWeakOrdering<ZDCRecHit> >    "zdcreco"                   ""                "SIMembedding"    
edm::TriggerResults                   "TriggerResults"            ""                "SIMembedding"    
edm::ValueMap<bool>                   "chargedHadronPFTrackIsolation"   ""                "SIMembedding"    
edm::ValueMap<bool>                   "PhotonIDProd"              "PhotonCutBasedIDLoose"   "SIMembedding"    
edm::ValueMap<bool>                   "PhotonIDProdGED"           "PhotonCutBasedIDLoose"   "SIMembedding"    
edm::ValueMap<bool>                   "PhotonIDProd"              "PhotonCutBasedIDLooseEM"   "SIMembedding"    
edm::ValueMap<bool>                   "PhotonIDProdGED"           "PhotonCutBasedIDLooseEM"   "SIMembedding"    
edm::ValueMap<bool>                   "PhotonIDProd"              "PhotonCutBasedIDTight"   "SIMembedding"    
edm::ValueMap<bool>                   "PhotonIDProdGED"           "PhotonCutBasedIDTight"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidAllArbitrated"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidGMStaChiCompatibility"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidGMTkChiCompatibility"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidGMTkKinkTight"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidGlobalMuonPromptTight"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidRPCMuLoose"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidTM2DCompatibilityLoose"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidTM2DCompatibilityTight"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationAngLoose"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationAngTight"   "SIMembedding"    
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationLoose"   "SIMembedding"    
