Type                                  Module                      Label             Process      
edm::ValueMap<bool>                   "muons"                     "muidTM2DCompatibilityTight"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationAngLoose"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationAngTight"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationLoose"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationOptimizedLowPtLoose"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationOptimizedLowPtTight"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMLastStationTight"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMOneStationAngLoose"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMOneStationAngTight"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMOneStationLoose"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTMOneStationTight"   "RESELECT"   
edm::ValueMap<bool>                   "muons"                     "muidTrackerMuonArbitrated"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueCharged03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueCharged04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueChargedAll03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueChargedAll04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueGamma03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueGamma04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueGammaHighThreshold03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueGammaHighThreshold04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueNeutral03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueNeutral04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueNeutralHighThreshold03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValueNeutralHighThreshold04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValuePU03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFMeanDRIsoValuePU04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueCharged03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueCharged04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueChargedAll03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueChargedAll04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueGamma03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueGamma04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueGammaHighThreshold03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueGammaHighThreshold04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutral03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutral04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutralHighThreshold03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutralHighThreshold04"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValuePU03"   "RESELECT"   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValuePU04"   "RESELECT"   
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterECAL"   "PFClusterAssociationEBEE"   "RESELECT"   
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterOOTECAL"   "PFClusterAssociationEBEE"   "RESELECT"   
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterECAL"   "PFClusterAssociationES"   "RESELECT"   
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterOOTECAL"   "PFClusterAssociationES"   "RESELECT"   
edm::ValueMap<edm::Ptr<reco::PFCandidate> >    "particleFlow"              "electrons"       "RESELECT"   
edm::ValueMap<edm::Ptr<reco::PFCandidate> >    "particleFlow"              "muons"           "RESELECT"   
edm::ValueMap<edm::Ptr<reco::PFCandidate> >    "particleFlow"              "photons"         "RESELECT"   
edm::ValueMap<edm::Ref<vector<reco::Photon>,reco::Photon,edm::refhelper::FindUsingAdvance<vector<reco::Photon>,reco::Photon> > >    "gedPhotons"                "valMapPFEgammaCandToPhoton"   "RESELECT"   
edm::ValueMap<edm::Ref<vector<reco::PreId>,reco::PreId,edm::refhelper::FindUsingAdvance<vector<reco::PreId>,reco::PreId> > >    "trackerDrivenElectronSeeds"   "preid"           "RESELECT"   
edm::ValueMap<float>                  "ak8PFJetsCHSSoftDropMass"   ""                "RESELECT"   
edm::ValueMap<float>                  "eidLoose"                  ""                "RESELECT"   
edm::ValueMap<float>                  "eidRobustHighEnergy"       ""                "RESELECT"   
edm::ValueMap<float>                  "eidRobustLoose"            ""                "RESELECT"   
edm::ValueMap<float>                  "eidRobustTight"            ""                "RESELECT"   
edm::ValueMap<float>                  "eidTight"                  ""                "RESELECT"   
edm::ValueMap<float>                  "firstStepPrimaryVertices"   ""                "RESELECT"   
edm::ValueMap<float>                  "lowPtGsfElectronID"        ""                "RESELECT"   
edm::ValueMap<float>                  "offlinePrimaryVertices"    ""                "RESELECT"   
edm::ValueMap<float>                  "offlinePrimaryVerticesWithBS"   ""                "RESELECT"   
edm::ValueMap<float>                  "lowPtGsfElectronSeedValueMaps"   "ptbiased"        "RESELECT"   
edm::ValueMap<float>                  "lowPtGsfElectronSeedValueMaps"   "unbiased"        "RESELECT"   
edm::ValueMap<int>                    "firstStepPrimaryVertices"   ""                "RESELECT"   
edm::ValueMap<int>                    "offlinePrimaryVertices"    ""                "RESELECT"   
edm::ValueMap<int>                    "offlinePrimaryVerticesWithBS"   ""                "RESELECT"   
edm::ValueMap<int>                    "dedxHitInfo"               "prescale"        "RESELECT"   
edm::ValueMap<reco::CastorJetID>      "ak5CastorJetID"            ""                "RESELECT"   
edm::ValueMap<reco::CastorJetID>      "ak7CastorJetID"            ""                "RESELECT"   
edm::ValueMap<reco::DeDxData>         "dedxHarmonic2"             ""                "RESELECT"   
edm::ValueMap<reco::DeDxData>         "dedxPixelHarmonic2"        ""                "RESELECT"   
edm::ValueMap<reco::DeDxData>         "dedxTruncated40"           ""                "RESELECT"   
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositJets"          ""                "RESELECT"   
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositTk"            ""                "RESELECT"   
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositCalByAssociatorTowers"   "ecal"            "RESELECT"   
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositCalByAssociatorTowers"   "hcal"            "RESELECT"   
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositCalByAssociatorTowers"   "ho"              "RESELECT"   
edm::ValueMap<reco::JetID>            "ak4JetID"                  ""                "RESELECT"   
edm::ValueMap<reco::MuonCosmicCompatibility>    "muons"                     "cosmicsVeto"     "RESELECT"   
edm::ValueMap<reco::MuonMETCorrectionData>    "muonMETValueMapProducer"   "muCorrData"      "RESELECT"   
edm::ValueMap<reco::MuonShower>       "muons"                     "muonShowerInformation"   "RESELECT"   
edm::ValueMap<reco::MuonTimeExtra>    "muons"                     "combined"        "RESELECT"   
edm::ValueMap<reco::MuonTimeExtra>    "muons"                     "csc"             "RESELECT"   
edm::ValueMap<reco::MuonTimeExtra>    "muons"                     "dt"              "RESELECT"   
edm::ValueMap<vector<edm::Ref<vector<reco::PFCandidate>,reco::PFCandidate,edm::refhelper::FindUsingAdvance<vector<reco::PFCandidate>,reco::PFCandidate> > > >    "particleBasedIsolation"    "gedGsfElectrons"   "RESELECT"   
edm::ValueMap<vector<edm::Ref<vector<reco::PFCandidate>,reco::PFCandidate,edm::refhelper::FindUsingAdvance<vector<reco::PFCandidate>,reco::PFCandidate> > > >    "particleBasedIsolation"    "gedPhotons"      "RESELECT"   
edm::ValueMap<unsigned int>           "muons"                     "cosmicsVeto"     "RESELECT"   
edmNew::DetSetVector<PixelFEDChannel>    "siPixelDigis"              ""                "RESELECT"   
edmNew::DetSetVector<SiPixelCluster>    "siPixelClusters"           ""                "RESELECT"   
edmNew::DetSetVector<SiStripCluster>    "siStripClusters"           ""                "RESELECT"   
reco::BeamHaloSummary                 "BeamHaloSummary"           ""                "RESELECT"   
reco::BeamSpot                        "offlineBeamSpot"           ""                "RESELECT"   
reco::BeamSpot                        "onlineMetaDataDigis"       ""                "RESELECT"   
reco::CSCHaloData                     "CSCHaloData"               ""                "RESELECT"   
reco::EcalHaloData                    "EcalHaloData"              ""                "RESELECT"   
reco::GlobalHaloData                  "GlobalHaloData"            ""                "RESELECT"   
reco::HcalHaloData                    "HcalHaloData"              ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauChargedIsoPtSum"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauChargedIsoPtSumdR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDeadECALElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDecayModeFinding"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDecayModeFindingNewDMs"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDecayModeFindingOldDMs"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLTraw"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBnewDMwLTraw"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBoldDMwLTraw"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWdR03oldDMwLTraw"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWnewDMwLTraw"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWoldDMwLTraw"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseChargedIsolation"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3Hits"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3HitsdR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolation"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseMuonRejection3"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6LooseElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6MediumElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6TightElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6VLooseElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6VTightElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6rawElectronRejection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3Hits"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3HitsdR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByPhotonPtSumOutsideSignalCone"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr3Hits"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3Hits"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3HitsdR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1PWnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1PWoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightMuonRejection3"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWnewDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWoldDMwLT"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauFootprintCorrection"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauFootprintCorrectiondR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSum"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumWeight"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumWeightdR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumdR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauPUcorrPtSum"       ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauPhotonPtSumOutsideSignalCone"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauPhotonPtSumOutsideSignalConedR03"   ""                "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLTraw"   "category"        "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBnewDMwLTraw"   "category"        "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBoldDMwLTraw"   "category"        "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWdR03oldDMwLTraw"   "category"        "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWnewDMwLTraw"   "category"        "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWoldDMwLTraw"   "category"        "RESELECT"   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6rawElectronRejection"   "category"        "RESELECT"   
vector<BeamSpotOnline>                "scalersRawToDigi"          ""                "RESELECT"   
vector<CTPPSLocalTrackLite>           "ctppsLocalTrackLiteProducer"   ""                "RESELECT"   
vector<DcsStatus>                     "scalersRawToDigi"          ""                "RESELECT"   
vector<L1AcceptBunchCrossing>         "scalersRawToDigi"          ""                "RESELECT"   
vector<L1GctEmCand>                   "gctDigis"                  "isoEm"           "RESELECT"   
vector<L1GctEmCand>                   "gctDigis"                  "nonIsoEm"        "RESELECT"   
vector<L1GctEtHad>                    "gctDigis"                  ""                "RESELECT"   
vector<L1GctEtMiss>                   "gctDigis"                  ""                "RESELECT"   
vector<L1GctEtTotal>                  "gctDigis"                  ""                "RESELECT"   
vector<L1GctHFBitCounts>              "gctDigis"                  ""                "RESELECT"   
vector<L1GctHFRingEtSums>             "gctDigis"                  ""                "RESELECT"   
vector<L1GctHtMiss>                   "gctDigis"                  ""                "RESELECT"   
vector<L1GctJetCand>                  "gctDigis"                  "cenJets"         "RESELECT"   
vector<L1GctJetCand>                  "gctDigis"                  "forJets"         "RESELECT"   
vector<L1GctJetCand>                  "gctDigis"                  "tauJets"         "RESELECT"   
vector<L1GctJetCounts>                "gctDigis"                  ""                "RESELECT"   
vector<L1TriggerScalers>              "scalersRawToDigi"          ""                "RESELECT"   
vector<Level1TriggerScalers>          "scalersRawToDigi"          ""                "RESELECT"   
vector<LumiScalers>                   "scalersRawToDigi"          ""                "RESELECT"   
vector<TotemFEDInfo>                  "ctppsDiamondRawToDigi"     "TimingDiamond"   "RESELECT"   
vector<TotemFEDInfo>                  "totemRPRawToDigi"          "TrackingStrip"   "RESELECT"   
vector<TrajectorySeed>                "CosmicMuonSeed"            ""                "RESELECT"   
vector<TrajectorySeed>                "ancientMuonSeed"           ""                "RESELECT"   
vector<TrajectorySeed>                "displacedMuonSeeds"        ""                "RESELECT"   
vector<double>                        "ak4CaloJets"               "rhos"            "RESELECT"   
vector<double>                        "ak4PFJets"                 "rhos"            "RESELECT"   
vector<double>                        "ak4PFJetsCHS"              "rhos"            "RESELECT"   
vector<double>                        "ak4TrackJets"              "rhos"            "RESELECT"   
vector<double>                        "ak5CastorJets"             "rhos"            "RESELECT"   
vector<double>                        "ak7CastorJets"             "rhos"            "RESELECT"   
vector<double>                        "ak8PFJetsCHS"              "rhos"            "RESELECT"   
vector<double>                        "ak8PFJetsCHSSoftDrop"      "rhos"            "RESELECT"   
vector<double>                        "cmsTopTagPFJetsCHS"        "rhos"            "RESELECT"   
vector<double>                        "ak4CaloJets"               "sigmas"          "RESELECT"   
vector<double>                        "ak4PFJets"                 "sigmas"          "RESELECT"   
vector<double>                        "ak4PFJetsCHS"              "sigmas"          "RESELECT"   
vector<double>                        "ak4TrackJets"              "sigmas"          "RESELECT"   
vector<double>                        "ak5CastorJets"             "sigmas"          "RESELECT"   
vector<double>                        "ak7CastorJets"             "sigmas"          "RESELECT"   
vector<double>                        "ak8PFJetsCHS"              "sigmas"          "RESELECT"   
vector<double>                        "ak8PFJetsCHSSoftDrop"      "sigmas"          "RESELECT"   
vector<double>                        "cmsTopTagPFJetsCHS"        "sigmas"          "RESELECT"   
vector<edm::ErrorSummaryEntry>        "logErrorHarvester"         ""                "RESELECT"   
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowPtrs"          ""                "RESELECT"   
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowTmpPtrs"       ""                "RESELECT"   
vector<float>                         "generalTracks"             "MVAValues"       "RESELECT"   
vector<l1extra::L1EmParticle>         "l1extraParticles"          "Isolated"        "RESELECT"   
vector<l1extra::L1EmParticle>         "l1extraParticles"          "NonIsolated"     "RESELECT"   
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MET"             "RESELECT"   
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MHT"             "RESELECT"   
vector<l1extra::L1HFRings>            "l1extraParticles"          ""                "RESELECT"   
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Central"         "RESELECT"   
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Forward"         "RESELECT"   
vector<l1extra::L1JetParticle>        "l1extraParticles"          "IsoTau"          "RESELECT"   
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Tau"             "RESELECT"   
vector<l1extra::L1MuonParticle>       "l1extraParticles"          ""                "RESELECT"   
vector<pat::Muon>                     "patMuonsAfterID"           ""                "RESELECT"   
vector<pat::Muon>                     "slimmedMuons"              ""                "RESELECT"   
vector<reco::BasicJet>                "ak5CastorJets"             ""                "RESELECT"   
vector<reco::BasicJet>                "ak7CastorJets"             ""                "RESELECT"   
vector<reco::BasicJet>                "ak8PFJetsCHSSoftDrop"      ""                "RESELECT"   
vector<reco::BasicJet>                "cmsTopTagPFJetsCHS"        ""                "RESELECT"   
vector<reco::CaloCluster>             "hfEMClusters"              ""                "RESELECT"   
vector<reco::CaloCluster>             "lowPtGsfElectronSuperClusters"   ""                "RESELECT"   
vector<reco::CaloCluster>             "particleFlowEGamma"        "EBEEClusters"    "RESELECT"   
vector<reco::CaloCluster>             "particleFlowEGamma"        "ESClusters"      "RESELECT"   
vector<reco::CaloCluster>             "hybridSuperClusters"       "hybridBarrelBasicClusters"   "RESELECT"   
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "multi5x5EndcapBasicClusters"   "RESELECT"   
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALBarrel"   "RESELECT"   
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALEndcap"   "RESELECT"   
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALPreshower"   "RESELECT"   
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALBarrel"   "RESELECT"   
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALEndcap"   "RESELECT"   
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALPreshower"   "RESELECT"   
vector<reco::CaloCluster>             "hybridSuperClusters"       "uncleanOnlyHybridBarrelBasicClusters"   "RESELECT"   
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapBasicClusters"   "RESELECT"   
vector<reco::CaloJet>                 "ak4CaloJets"               ""                "RESELECT"   
vector<reco::CaloMET>                 "caloMet"                   ""                "RESELECT"   
vector<reco::CaloMET>                 "caloMetBE"                 ""                "RESELECT"   
vector<reco::CaloMET>                 "caloMetBEFO"               ""                "RESELECT"   
vector<reco::CaloMET>                 "caloMetM"                  ""                "RESELECT"   
vector<reco::CastorTower>             "CastorTowerReco"           ""                "RESELECT"   
vector<reco::Conversion>              "allConversions"            ""                "RESELECT"   
vector<reco::Conversion>              "conversions"               ""                "RESELECT"   
vector<reco::Conversion>              "particleFlowEGamma"        ""                "RESELECT"   
vector<reco::Conversion>              "uncleanedOnlyAllConversions"   ""                "RESELECT"   
vector<reco::Conversion>              "gsfTracksOpenConversions"   "gsfTracksOpenConversions"   "RESELECT"   
vector<reco::DeDxHitInfo>             "dedxHitInfo"               ""                "RESELECT"   
vector<reco::ElectronSeed>            "ecalDrivenElectronSeeds"   ""                "RESELECT"   
vector<reco::ElectronSeed>            "electronMergedSeeds"       ""                "RESELECT"   
vector<reco::ForwardProton>           "ctppsProtons"              "multiRP"         "RESELECT"   
vector<reco::ForwardProton>           "ctppsProtons"              "singleRP"        "RESELECT"   
vector<reco::GsfElectron>             "gedGsfElectrons"           ""                "RESELECT"   
vector<reco::GsfElectron>             "lowPtGsfElectrons"         ""                "RESELECT"   
vector<reco::GsfElectron>             "uncleanedOnlyGsfElectrons"   ""                "RESELECT"   
